date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,code_name,industry,industryClassification
2024-07-25,sh.603005,19.8000,20.9600,19.7900,19.9900,20.4800,51967299,1053500928.6200,3,7.968300,1,-2.392600,76.342296,3.153816,14.004304,-7.256317,0,晶方科技,电子,申万一级行业
2024-07-26,sh.603005,20.0200,20.1800,19.5500,20.1100,19.9900,41565847,827917977.2800,3,6.373500,1,0.600300,76.800579,3.172748,14.088372,-7.299876,0,晶方科技,电子,申万一级行业
2024-07-29,sh.603005,19.9700,20.3200,19.8600,19.9300,20.1100,32982602,662196333.1400,3,5.057300,1,-0.895100,76.113155,3.144349,13.962270,-7.234537,0,晶方科技,电子,申万一级行业
2024-07-30,sh.603005,19.8000,20.7200,19.2400,20.6800,19.9300,51850020,1036402402.4600,3,7.950400,1,3.763200,78.977423,3.262677,14.487694,-7.506785,0,晶方科技,电子,申万一级行业
2024-07-31,sh.603005,20.3400,21.3800,20.2500,21.0600,20.6800,58753726,1228066285.1900,3,9.008900,1,1.837500,80.428652,3.322629,14.753909,-7.644724,0,晶方科技,电子,申万一级行业
2024-08-01,sh.603005,21.0600,21.6600,20.8800,21.2200,21.0600,54051236,1147511068.1800,3,8.287900,1,0.759700,81.039696,3.347872,14.866000,-7.702804,0,晶方科技,电子,申万一级行业
2024-08-02,sh.603005,20.9000,21.1100,20.3500,20.4500,21.2200,39095652,810674078.1700,3,5.994700,1,-3.628700,78.099047,3.226390,14.326564,-7.423296,0,晶方科技,电子,申万一级行业
2024-08-05,sh.603005,20.2500,20.4400,19.2000,19.2100,20.4500,39627921,784384031.7000,3,6.076300,1,-6.063600,73.363457,3.030755,13.457863,-6.973179,0,晶方科技,电子,申万一级行业
2024-08-06,sh.603005,19.6500,19.7700,18.9100,19.3500,19.2100,26491373,508853796.0700,3,4.062000,1,0.728800,73.898120,3.052843,13.555942,-7.023999,0,晶方科技,电子,申万一级行业
2024-08-07,sh.603005,19.3300,19.4400,19.1000,19.1100,19.3500,19152060,369120161.0900,3,2.936700,1,-1.240300,72.981555,3.014978,13.387806,-6.936879,0,晶方科技,电子,申万一级行业
2024-08-08,sh.603005,18.8800,19.5000,18.3000,19.1700,19.1100,28590451,543997993.5700,3,4.383900,1,0.314000,73.210696,3.024444,13.429840,-6.958659,0,晶方科技,电子,申万一级行业
2024-08-09,sh.603005,19.4800,19.6000,19.0300,19.0900,19.1700,24881794,481054435.8000,3,3.815200,1,-0.417300,72.905174,3.011823,13.373795,-6.929619,0,晶方科技,电子,申万一级行业
2024-08-12,sh.603005,19.0000,19.1400,18.7000,18.7800,19.0900,15154539,285795676.7600,3,2.323700,1,-1.623900,71.721277,2.962914,13.156620,-6.817090,0,晶方科技,电子,申万一级行业
2024-08-13,sh.603005,18.8000,19.0800,18.7000,19.0600,18.7800,14302994,270506824.8200,3,2.193100,1,1.490900,72.790603,3.007090,13.352778,-6.918729,0,晶方科技,电子,申万一级行业
2024-08-14,sh.603005,19.0700,19.1800,18.7900,18.8100,19.0600,16331256,310390530.1600,3,2.504100,1,-1.311600,71.835847,2.967647,13.177637,-6.827980,0,晶方科技,电子,申万一级行业
2024-08-15,sh.603005,18.6000,19.2000,18.5400,18.9700,18.8100,20540460,389573743.2800,3,3.149500,1,0.850600,72.446891,2.992891,13.289727,-6.886060,0,晶方科技,电子,申万一级行业
2024-08-16,sh.603005,19.0000,19.1800,18.7900,18.8100,18.9700,19748078,375180805.7200,3,3.028000,1,-0.843400,71.835847,2.967647,13.177637,-6.827980,0,晶方科技,电子,申万一级行业
2024-08-19,sh.603005,18.7200,19.3700,18.6000,19.1800,18.8100,27263836,520563817.5400,3,4.180500,1,1.967000,73.248886,3.026022,13.436846,-6.962289,0,晶方科技,电子,申万一级行业
2024-08-20,sh.603005,19.1000,19.1200,18.5800,18.6400,19.1800,20716983,389163368.9300,3,3.176600,1,-2.815400,71.186613,2.940827,13.058541,-6.766270,0,晶方科技,电子,申万一级行业
2024-08-21,sh.603005,18.5000,18.8000,18.1800,18.1900,18.6400,21784610,401570191.6000,3,3.340300,1,-2.414200,69.468052,2.869830,12.743286,-6.602922,0,晶方科技,电子,申万一级行业
2024-08-22,sh.603005,18.1800,18.3000,17.8800,17.9700,18.1900,19546956,352485979.0800,3,2.997200,1,-1.209500,68.627867,2.835121,12.589162,-6.523062,0,晶方科技,电子,申万一级行业
2024-08-23,sh.603005,17.9500,18.0500,17.7200,17.8000,17.9700,15983942,285741964.6600,3,2.450900,1,-0.946000,67.978633,2.808300,12.470066,-6.461353,0,晶方科技,电子,申万一级行业
2024-08-26,sh.603005,17.8600,18.0600,17.6200,17.8400,17.8000,16584109,295812167.3300,3,2.542900,1,0.224700,63.386137,2.797884,12.035891,55.621369,0,晶方科技,电子,申万一级行业
2024-08-27,sh.603005,17.6900,17.6900,17.4000,17.4400,17.8400,14188209,248379080.8000,3,2.175500,1,-2.242200,61.964923,2.735152,11.766028,54.374253,0,晶方科技,电子,申万一级行业
2024-08-28,sh.603005,17.3900,17.5600,17.2500,17.4200,17.4400,12263701,213596209.5800,3,1.880400,1,-0.114700,61.893863,2.732015,11.752535,54.311897,0,晶方科技,电子,申万一级行业
2024-08-29,sh.603005,17.2200,17.9400,17.2200,17.7900,17.4200,16538111,292650662.9600,3,2.535900,1,2.124000,63.208485,2.790043,12.002159,55.465479,0,晶方科技,电子,申万一级行业
2024-08-30,sh.603005,17.7900,18.6500,17.7400,18.4800,17.7900,25900108,475850698.2300,3,3.971400,1,3.878600,65.660079,2.898257,12.467672,57.616754,0,晶方科技,电子,申万一级行业
2024-09-02,sh.603005,18.5500,18.7400,17.8000,17.8200,18.4800,20821785,378785248.3200,3,3.192700,1,-3.571400,63.315076,2.794748,12.022398,55.559013,0,晶方科技,电子,申万一级行业
2024-09-03,sh.603005,17.7900,18.0700,17.7900,17.9200,17.8200,12436760,222986130.1600,3,1.907000,1,0.561200,63.670380,2.810431,12.089864,55.870792,0,晶方科技,电子,申万一级行业
2024-09-04,sh.603005,17.7200,18.0100,17.5900,17.7900,17.9200,11995236,213547703.0900,3,1.839300,1,-0.725400,63.208485,2.790043,12.002159,55.465479,0,晶方科技,电子,申万一级行业
2024-09-05,sh.603005,17.8600,18.1400,17.7400,18.0000,17.7900,11682816,209554858.7600,3,1.791400,1,1.180400,63.954623,2.822978,12.143837,56.120215,0,晶方科技,电子,申万一级行业
2024-09-06,sh.603005,17.9700,18.0800,17.5500,17.5900,18.0000,14073120,250177411.4800,3,2.157900,1,-2.277800,62.497878,2.758676,11.867227,54.841922,0,晶方科技,电子,申万一级行业
2024-09-09,sh.603005,17.4700,17.8200,17.4500,17.5700,17.5900,10042384,177048646.6800,3,1.539800,1,-0.113700,62.426818,2.755540,11.853734,54.779566,0,晶方科技,电子,申万一级行业
2024-09-10,sh.603005,17.6100,17.9000,17.2700,17.7200,17.5700,12946863,227150760.0600,3,1.985200,1,0.853700,62.959773,2.779065,11.954932,55.247234,0,晶方科技,电子,申万一级行业
2024-09-11,sh.603005,17.6100,17.8000,17.5000,17.7700,17.7200,9719716,172035538.0000,3,1.490400,1,0.282200,63.137425,2.786906,11.988665,55.403124,0,晶方科技,电子,申万一级行业
2024-09-12,sh.603005,17.8600,17.9200,17.3300,17.3500,17.7700,13831335,243195225.5700,3,2.120800,1,-2.363500,61.645150,2.721037,11.705309,54.093652,0,晶方科技,电子,申万一级行业
2024-09-13,sh.603005,17.3500,17.4600,17.0700,17.0700,17.3500,10791016,186048736.5100,3,1.654600,1,-1.613800,60.650301,2.677124,11.516405,53.220671,0,晶方科技,电子,申万一级行业
2024-09-18,sh.603005,17.6000,17.7400,17.1300,17.4700,17.0700,20130098,350542376.2400,3,3.086600,1,2.343300,62.071514,2.739857,11.786268,54.467787,0,晶方科技,电子,申万一级行业
2024-09-19,sh.603005,17.4800,17.8800,17.2300,17.6200,17.4700,23824012,419001121.9100,3,3.653000,1,0.858600,62.604470,2.763381,11.887467,54.935455,0,晶方科技,电子,申万一级行业
2024-09-20,sh.603005,17.6200,17.7300,17.3100,17.5100,17.6200,15554838,272717167.7800,3,2.385100,1,-0.624300,62.213636,2.746130,11.813254,54.592498,0,晶方科技,电子,申万一级行业
2024-09-23,sh.603005,17.3000,17.8500,17.2200,17.6500,17.5100,20512934,361416077.0700,3,3.145300,1,0.799500,62.711061,2.768086,11.907706,55.028989,0,晶方科技,电子,申万一级行业
2024-09-24,sh.603005,17.7200,18.3000,17.4600,18.2900,17.6500,32684072,586486535.1300,3,5.011600,1,3.626100,64.985003,2.868459,12.339487,57.024374,0,晶方科技,电子,申万一级行业
2024-09-25,sh.603005,18.3800,18.7500,18.2200,18.2200,18.2900,36259024,669912921.4000,3,5.559700,1,-0.382700,64.736290,2.857481,12.292261,56.806129,0,晶方科技,电子,申万一级行业
2024-09-26,sh.603005,18.1000,18.8800,18.0900,18.8800,18.2200,32458141,601027103.2400,3,4.976900,1,3.622400,67.081293,2.960990,12.737535,58.863870,0,晶方科技,电子,申万一级行业
2024-09-27,sh.603005,19.1400,19.9400,19.0400,19.9300,18.8800,32685908,637588232.4800,3,5.011900,1,5.561400,70.811979,3.125663,13.445926,62.137549,0,晶方科技,电子,申万一级行业
2024-09-30,sh.603005,20.9000,21.9200,20.3000,21.9200,19.9300,68907539,1470341746.3200,3,10.565900,1,9.984900,77.882518,3.437759,14.788494,68.341951,0,晶方科技,电子,申万一级行业
2024-10-08,sh.603005,24.1100,24.1100,22.9700,24.1100,21.9200,71591879,1716754067.2800,3,10.977500,1,9.990900,85.663664,3.781222,16.265994,75.169911,0,晶方科技,电子,申万一级行业
2024-10-09,sh.603005,24.2000,25.6700,23.0000,24.0400,24.1100,110798063,2726450162.6200,3,16.989100,1,-0.290300,85.414952,3.770243,16.218768,74.951665,0,晶方科技,电子,申万一级行业
2024-10-10,sh.603005,23.8600,24.0300,22.1600,23.0500,24.0400,60510630,1407577306.7900,3,9.278300,1,-4.118100,81.897447,3.614980,15.550857,71.865053,0,晶方科技,电子,申万一级行业
2024-10-11,sh.603005,22.5600,23.2800,21.3200,21.6300,23.0500,50451481,1113646198.9800,3,7.735900,1,-6.160500,76.852138,3.392278,14.592844,67.437792,0,晶方科技,电子,申万一级行业
2024-10-14,sh.603005,21.6300,22.6900,21.3000,22.5700,21.6300,44554290,979778680.9300,3,6.831700,1,4.345800,80.191991,3.539700,15.227022,70.368514,0,晶方科技,电子,申万一级行业
2024-10-15,sh.603005,22.4800,23.1300,22.1800,22.2400,22.5700,43556185,987096791.0300,3,6.678600,1,-1.462100,79.019489,3.487946,15.004385,69.339644,0,晶方科技,电子,申万一级行业
2024-10-16,sh.603005,21.7300,22.5800,21.6500,22.1100,22.2400,29209118,647892569.5300,3,4.478700,1,-0.584500,78.557595,3.467557,14.916679,68.934331,0,晶方科技,电子,申万一级行业
2024-10-17,sh.603005,22.3100,22.5600,21.9300,21.9500,22.1100,27969730,621999775.6100,3,4.288700,1,-0.723700,77.989109,3.442464,14.808734,68.435485,0,晶方科技,电子,申万一级行业
